{0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_CurrentTemp', 2: 'score', 3: 'ReplicaExchange_MaxTempFrequency', 4: 'ReplicaExchange_MinTempFrequency', 'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_IMP_VERSIONS': "{'PMI_VERSION': '2.3.1', 'IMP_VERSION': '2.3.1'}", 'STAT2HEADER_ENVIRON': "{'SGE_STDIN_PATH': '/dev/null', 'SGE_JOB_SPOOL_DIR': '/var/spool/sge/qb3cell/ad6/active_jobs/8955506.1', 'UPSTART_EVENTS': 'runlevel', 'ENVIRONMENT': 'BATCH', 'NHOSTS': '2', 'OMPI_MCA_orte_num_nodes': '2', 'OMPI_MCA_orte_app_num': '0', 'previous': 'N', 'CONSOLETYPE': 'vt', 'SHELL': '/bin/bash', 'PREVLEVEL': 'N', 'LANGSH_SOURCED': '1', 'UPSTART_INSTANCE': '', 'runlevel': '3', 'SGE_STDERR_PATH': '/netapp/home/saxen/bmi206_final_project/nup84_cv7/scripts/nup84.isd.modeling500_batchsubmit.sh.e8955506', 'JOB_ID': '8955506', 'PYTHONPATH': '/salilab/diva1/home/imp/master/2.3.1/lib/fastmpi', 'REQUEST': 'nup84.isd.modeling500_batchsubmit.sh', 'SGE_CLUSTER_NAME': 'qb3cluster', 'SGE_TASK_STEPSIZE': 'undefined', 'HOSTNAME': 'ad6', 'OMPI_MCA_orte_ess_num_procs': '6', 'SELINUX_LEVEL_REQUESTED': '', 'SGE_O_HOST': 'chef', 'RUNLEVEL': '3', 'MAIL': '/var/spool/mail/saxen', 'MPI_INCLUDE': '/netopt/mpi/openmpi-1.6.5-nodlopen/include', 'SSH_CONNECTION': '24.4.149.176 58609 169.230.126.5 22', 'SGE_STDOUT_PATH': '/netapp/home/saxen/bmi206_final_project/nup84_cv7/scripts/nup84.isd.modeling500_batchsubmit.sh.o8955506', 'SGE_O_SHELL': '/bin/bash', 'PE_HOSTFILE': '/var/spool/sge/qb3cell/ad6/active_jobs/8955506.1/pe_hostfile', 'OMPI_MCA_orte_num_restarts': '0', 'LESSOPEN': '||/usr/bin/lesspipe.sh %s', 'CVS_RSH': 'ssh', 'USER': 'saxen', 'HOME': '/netapp/home/saxen', 'SHLVL': '2', 'JOB_NAME': 'nup84.isd.modeling500_batchsubmit.sh', 'OMPI_MCA_orte_local_daemon_uri': '3764256768.0;tcp://172.19.17.6:50295', 'PE': 'ompi', 'NQUEUES': '2', 'JOB_SCRIPT': '/var/spool/sge/qb3cell/ad6/job_scripts/8955506', 'MODULESHOME': '/usr/share/Modules', 'SGE_ROOT': '/usr/local/sge', 'OMPI_MCA_orte_ess_node_rank': '3', 'OMPI_COMM_WORLD_NODE_RANK': '3', 'UPSTART_JOB': 'rc', 'SGE_O_HOME': '/netapp/home/saxen', 'OMPI_COMM_WORLD_LOCAL_SIZE': '5', 'TMPDIR': '/tmp/8955506.1.long.q', 'MODULEPATH': '/diva1/home/modules/:/netapp/home/saxen/privatemodules/:/usr/share/Modules/modulefiles:/etc/modulefiles', 'OMPI_MCA_orte_cpu_model': 'AMD Opteron(tm) Processor 6174', 'SGE_BINARY_PATH': '/usr/local/sge/bin/linux-x64', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=01;05;37;41:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arj=01;31:*.taz=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.zip=01;31:*.z=01;31:*.Z=01;31:*.dz=01;31:*.gz=01;31:*.lz=01;31:*.xz=01;31:*.bz2=01;31:*.tbz=01;31:*.tbz2=01;31:*.bz=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.rar=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.jpg=01;35:*.jpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.axv=01;35:*.anx=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=01;36:*.au=01;36:*.flac=01;36:*.mid=01;36:*.midi=01;36:*.mka=01;36:*.mp3=01;36:*.mpc=01;36:*.ogg=01;36:*.ra=01;36:*.wav=01;36:*.axa=01;36:*.oga=01;36:*.spx=01;36:*.xspf=01;36:', 'OMPI_MCA_orte_hnp_uri': '3764256768.0;tcp://172.19.17.6:50295', 'OMPI_COMM_WORLD_SIZE': '6', '_LMFILES_': '/etc/modulefiles/openmpi-1.6-nodlopen:/diva1/home/modules//sali-libraries-x86_64:/diva1/home/modules//imp-fast-mpi/2.3.1-x86_64', 'TMP': '/tmp/8955506.1.long.q', 'RESTARTED': '0', 'SGE_O_MAIL': '/var/spool/mail/saxen', 'QUEUE': 'long.q', 'SELINUX_USE_CURRENT_RANGE': '', 'SGE_TASK_FIRST': 'undefined', 'MPI_BIN': '/netopt/mpi/openmpi-1.6.5-nodlopen/bin', 'HISTSIZE': '1000', 'LD_LIBRARY_PATH': '/salilab/diva1/home/imp/master/2.3.1/lib/fastmpi:/salilab/diva1/home/libs/x86_64:/netopt/mpi/openmpi-1.6.5-nodlopen/lib', 'MPI_LIB': '/netopt/mpi/openmpi-1.6.5-nodlopen/lib', 'LANG': 'en_US.UTF-8', 'G_BROKEN_FILENAMES': '1', 'SGE_CWD_PATH': '/netapp/home/saxen/bmi206_final_project/nup84_cv7/scripts', '_': '/netopt/mpi/openmpi-1.6.5-nodlopen/bin/mpirun', 'OMPI_MCA_orte_precondition_transports': 'aa80daea72964066-2a615b2002e08bc9', 'SGE_TASK_ID': 'undefined', 'MPI_SYSCONFIG': '/netopt/mpi/openmpi-1.6.5-nodlopen/etc', 'SELINUX_ROLE_REQUESTED': '', 'OMPI_COMM_WORLD_LOCAL_RANK': '3', 'BASH_FUNC_module()': '() {  eval `/usr/bin/modulecmd bash $*`\\n}', 'OMPI_UNIVERSE_SIZE': '6', 'OMPI_COMM_WORLD_RANK': '3', 'SSH_TTY': '/dev/pts/41', 'OMPI_MCA_mpi_yield_when_idle': '0', 'SGE_CELL': 'qb3cell', 'OMPI_MCA_ess': 'env', 'OMPI_MCA_shmem_RUNTIME_QUERY_hint': 'mmap', 'NSLOTS': '6', 'OMPI_MCA_orte_ess_vpid': '3', 'REQNAME': 'nup84.isd.modeling500_batchsubmit.sh', 'SSH_CLIENT': '24.4.149.176 58609 22', 'LOGNAME': 'saxen', 'SGE_QMASTER_PORT': '6444', 'PATH': '/salilab/diva1/home/imp/master/2.3.1/bin/fastmpi:/netopt/mpi/openmpi-1.6.5-nodlopen/bin:/usr/local/sge/bin/linux-x64:/tmp/8955506.1.long.q:/usr/local/sge/bin/linux-x86:/usr/local/bin:/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/sbin:/netapp/home/saxen/bin:/netapp/home/saxen/bin', 'OMPI_MCA_orte_ess_jobid': '3764256769', 'SGE_O_WORKDIR': '/netapp/home/saxen/bmi206_final_project/nup84_cv7/scripts', 'TERM': 'ansi', 'SGE_O_PATH': '/usr/local/sge/bin/linux-x86:/usr/local/bin:/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/sbin:/netapp/home/saxen/bin', 'OPAL_OUTPUT_STDERR_FD': '35', 'SGE_ACCOUNT': 'sge', 'SGE_EXECD_PORT': '6445', 'ROSETTADIR': '/netapp/home/thompson/Rosetta/rosetta_2014.35', 'OMPI_MCA_orte_cpu_type': 'AuthenticAMD', 'MPI_HOME': '/netopt/mpi/openmpi-1.6.5-nodlopen', 'KRB5CCNAME': 'FILE:/tmp/krb5cc_60484_VVpK9q', 'SGE_O_LOGNAME': 'saxen', 'WISECONFIGDIR': '/usr/share/wise2/', 'SGE_ARCH': 'linux-x64', 'SGE_TASK_LAST': 'undefined', 'LOADEDMODULES': 'openmpi-1.6-nodlopen:sali-libraries-x86_64:imp-fast-mpi/2.3.1-x86_64', 'SGE_RSH_COMMAND': 'builtin', 'HISTCONTROL': 'ignoredups', 'PWD': '/netapp/home/saxen/bmi206_final_project/nup84_cv7/scripts', 'ARC': 'linux-x64', 'MPI_MAN': '/netopt/mpi/openmpi-1.6.5-nodlopen/share/man'}"} 
{0: '0', 1: '1.0', 2: 364.07582539212268, 3: '0', 4: '0'} 
{0: '0.0', 1: '1.0', 2: 346.5988153597342, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 335.07229715479355, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 328.2695754789608, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 321.33225483443147, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 322.26708177173032, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 316.90041337821611, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 309.75510596099127, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 315.19262949678233, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 308.12550328383497, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 309.05369338566061, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 303.56055862505218, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 304.59820108164837, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 308.96312163970003, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 309.69730791173515, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 288.22724491695362, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 288.92670979664933, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 287.51988434124183, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.33747651834221, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.94566512615779, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.19946160780762, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 265.64681168061173, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.30737979957007, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.93452240642353, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.006012015659, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 280.3226579261364, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 276.32038734334913, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.7368446675116, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.0131466949274, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.82764781801075, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 271.55647746663789, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.43864785946448, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.21785730853736, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.20889050191653, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.56806740686545, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.91698851315653, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 285.44262690467565, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 274.58969131408071, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.63411979019321, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.68692177488833, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.91390707872205, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.48866792139182, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 277.05687955917119, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 271.24719835594283, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.40190222389208, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 277.4167499465637, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.433728229378, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.21148776790164, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.23468090627176, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 271.85679561021112, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 261.44060913331464, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.4093817314843, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.37218187815512, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.97821487656978, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.81934909206774, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 261.47710308259781, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.28390753420967, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.51314501075888, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 279.13261744983595, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 267.24406272848523, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.20327132605314, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.26376971981847, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 258.0955169268546, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 271.40702344318652, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.9826094836514, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.98712360603344, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.78651342853345, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 252.35928827499961, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.45869796277947, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 250.50959920444299, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.49881416637641, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 257.76454514083684, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.52020754813532, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 267.52286085745305, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.75608875304903, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.85532899882435, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 258.76355103094988, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.99021061331075, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 277.68470173769151, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.8485291869265, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.71839571479893, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 254.83763968553382, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 242.14950169303324, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 245.02856060814634, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.19022093215631, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 251.19336135951443, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 251.75950627317371, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.41908257753823, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 247.69120673910925, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 253.240636665171, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 250.44911003570905, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 244.12095156512549, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 238.41567096096765, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 236.1849076928591, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 245.25810779298149, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 247.88147862763873, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 252.7864688257109, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 246.93308320738055, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 243.97920690313217, 3: '0.0', 4: '1.0'} 
